凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
941.87ms,两忘烟水里,https://vd4.bdstatic.com/mda-jmrh5hjkz2uya1dz/sc/mda-jmrh5hjkz2uya1dz.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1602770382-0-0-e650849a8915c279305eae1c0f2f1f3c&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1187&split=972800
942.20ms,Wrestling Legends TV (720p),https://jmp2.uk/plu-68c820525ec82769fdfcd104.m3u8
942.28ms,冰山上的雪莲,https://vd4.bdstatic.com/mda-kgr1c65b0vb7p2qa/v1-cae/1080p/mda-kgr1c65b0vb7p2qa.mp4?auth_key=1602764816-0-0-8e96af6953d971330bceeb56f4ade394&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1950&split=1757569
942.54ms,武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
942.77ms,Kanal 32 (720p) [Not 24/7],https://edge1.socialsmart.tv/kanal32/bant1/playlist.m3u8
942.85ms,Radio UP,https://iptv.ixfo.com.ar:30443/live/RadioUpTvStreaming/playlist.m3u8
943.02ms,终结者频视觉,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
943.02ms,马铃儿响来玉鸟唱,https://vd2.bdstatic.com/mda-kiiq32giinmywc54/v1-cae/1080p/mda-kiiq32giinmywc54.mp4?auth_key=1602764768-0-0-f40d3254a7e0de97c1f4d244adb77a16&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2258&split=1966832
943.06ms,北京卫视,http://rihou.cc:555/tv/北京卫视4K
943.09ms,Relic Hunter,https://jmp2.uk/plu-67e5941f0812459cb682d9c6.m3u8
943.35ms,句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
943.91ms,Petlovers TV,https://video04.logicahost.com.br/petloverstv/petloverstv/playlist.m3u8
944.09ms,网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
944.09ms,TV Marajoara (720p),https://tv02.zas.media:1936/tvmarajoara/tvmarajoara/playlist.m3u8
944.17ms,车站,https://vd3.bdstatic.com/mda-nbaei5sc9xa843zh/480p/h264_delogo/1644574959111245054/mda-nbaei5sc9xa843zh.mp4
944.32ms,DJ打碟Luca Saporito,https://vd3.bdstatic.com/mda-mf3c3ys9s6311790/sc/cae_h264/1622797311635087218/mda-mf3c3ys9s6311790.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660565286-0-0-54ab7c49ef204b053114efa1c9d129f0&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=2286499474&vid=15894364473453917671&abtest=103742_2-103890_2-103579_2&klogid=2286499474
944.42ms,Turno (720p),https://redirector.dps.live/hls/turno/playlist.m3u8
944.56ms,Anjan TV (720p),https://anjan.vstream.online/anjanorg/ngrp:anjan_hdall/playlist.m3u8
944.58ms,思南Dj禹豪-全英文Electro精选Right,https://mp4.djuu.com/c2/17/2024/048c01b9d4f5dc5b.m4a
944.80ms,情歌皇后林翠萍《相见不如不见》F,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
944.86ms,Своё ТВ (Ставрополь) (1080p),https://svoetv.mediacdn.ru/cdn/svoetv/playlist.m3u8
945.42ms,Smithsonian Channel Selects,https://jmp2.uk/plu-61fb988e032c0100077d5252.m3u8
946.04ms,内蒙古卫视,http://rihou.cc:555/tv/内蒙古卫视
946.07ms,Global Punjab (1080p),https://server.livelegitpro.in/globalpunjab/globalpunjab/index.m3u8
946.08ms,相思,https://vd2.bdstatic.com/mda-mmb0pntcm97258vr/480p/h264_delogo/1645602103008725852/mda-mmb0pntcm97258vr.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2229584109&vid=2759853396937832080&auth_key=1647522429-0-0-3383cd360b1743fdc676dc2d26c14ccb&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=197&split=379238
946.14ms,春天年年到人间,https://vd4.bdstatic.com/mda-im6mzmzijfg5gp25/sc/mda-im6mzmzijfg5gp25.mp4?auth_key=1602771402-0-0-c6b0eec38f9a713f340cc64249f8cd36&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2328&split=1983489
946.24ms,No Reservations (720p),https://jmp2.uk/plu-66ff0cf663292d0008320cf8.m3u8
946.35ms,牡丹之歌,https://vd3.bdstatic.com/mda-khwtj2nkkc1zcrss/v1-cae/1080p/mda-khwtj2nkkc1zcrss.mp4?auth_key=1602763731-0-0-1d4a9b1e95fd250a23d02431a448f175&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2821&split=2423277
946.36ms,Alerte à Malibu,https://jmp2.uk/plu-60afaa535580be0007ac9ee4.m3u8
946.55ms,听闻远方的你,https://vd2.bdstatic.com/mda-nc331xh0xtq9ytpe/1080p/cae_h264_delogo/1646515235313314738/mda-nc331xh0xtq9ytpe.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0737510609&vid=4256314450335528229&auth_key=1648204937-0-0-5b6fee085ba11f77031b1721f1346fbf&bcevod_channel=searchbox_feed
946.96ms,凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
946.98ms,South Park En Français,https://jmp2.uk/plu-62bdb919d36cbd0007e6ab8a.m3u8
947.18ms,TV Litoral RN (720p),https://5ad482a77183d.streamlock.net/tvnordesteegmail.com/tvnordesteegmail.com/playlist.m3u8
947.30ms,我终生爱你至死不渝,https://vd3.bdstatic.com/mda-imvvzteumiipcz80/mda-imvvzteumiipcz80.mp4?auth_key=1602773708-0-0-6dd6768f06768fba972ba8435b5a6fb5&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=898&split=878722
947.90ms,Banjar TV (720p) [Not 24/7],https://banjartv.siar.us/banjartv/live/playlist.m3u8
947.99ms,Das Erste Ⓖ,https://daserste-live.ard-mcdn.de/daserste/live/hls/de/master.m3u8
948.11ms,På Tur,https://jmp2.uk/plu-65649791954b020008d09565.m3u8
948.42ms,Pluto TV Horror-Serien,https://jmp2.uk/plu-67ff7d9c7fc25e0e72451bc9.m3u8
948.78ms,浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
948.80ms,Arte Network Orler,https://tsw.streamingwebtv24.it:1936/artenetwork/artenetwork/playlist.m3u8
949.01ms,妹妹找哥泪花流,https://vd2.bdstatic.com/mda-kiuhm9xgzu2g2ec9/v1-cae/mda-kiuhm9xgzu2g2ec9.mp4?auth_key=1602765310-0-0-5f704d285a4cb254aef17569d0c991ec&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=555&split=650807
949.07ms,贵州科教,http://123.207.224.130:123/guizhou/guizhou.php?id=gzkj
949.19ms,句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
949.20ms,ETV Comedy (1080p),https://cc-wie8j8y69d2uy.akamaized.net/WWBI/Amagi/ETV_Comedy_IN/playlist.m3u8
949.56ms,The 4400,https://jmp2.uk/plu-69afec3af59c873b7b874520.m3u8
950.07ms,Cash In The Attic,https://jmp2.uk/plu-65a7af553af63d000828acca.m3u8
950.26ms,名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
950.40ms,Exodus TV (720p),https://584943999.r.worldssl.net/584943999/_definst_/vzivo/playlist.m3u8
950.54ms,哥俩好-常远宋阳,https://vdse.bdstatic.com//c71d262097bdcaf64ba452eb14cfbb9b.mp4
950.88ms,六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
950.90ms,Andromeda Italy (720p),https://jmp2.uk/plu-60802d37ee238e0007c94e64.m3u8
951.06ms,广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
951.37ms,wwe格斗欣赏,http://rihou.cc:555/tv/[FY]wwe格斗
951.58ms,牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
951.84ms,Super! Pop,https://jmp2.uk/plu-6093f7b5bb49b90007cecaad.m3u8
952.14ms,凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
952.19ms,舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
952.28ms,星空卫视,http://xhyx.gz.cn:1698/hls/35/index.m3u8
952.54ms,Suriyan TV (576p),https://stream.sscloud7.com/live/suriyantv/index.m3u8
952.62ms,ETV Josh (1080p),https://cc-uyh1ow5zouoio.akamaized.net/WWBI/Amagi/ETV_Josh_IN/playlist.m3u8
952.82ms,贵州公共,http://123.207.224.130:123/guizhou/guizhou.php?id=gzgg
953.03ms,Global Christian Network America (GCN) (720p),http://liveen24-manminglobal3.ktcdn.co.kr/liveen24/gcnus_1300k.stream/playlist.m3u8
953.22ms,Kapos TV,https://cloudfront63.lexanetwork.com:1344/relay01/livestream004.sdp/playlist.m3u8
953.35ms,Onda Cádiz 24h (720p),https://ondacadiztv.es:30443/octv/24h/playlist.m3u8
953.44ms,广州综合,http://r.jdshipin.com/snhya
953.76ms,Doraemon,https://jmp2.uk/plu-68b17414c23bb80b3c1d5bb5.m3u8
953.78ms,东森洋片,http://rihou.cc:555/tv/东森洋片
953.86ms,TV Noe (720p) [Geo-blocked],https://n105.quickmedia.tv/noetv/live/noetv/Ifd4_1_4/chunks_dvr_timeshift-0-7200.m3u8
954.20ms,CCTV11,http://rihou.cc:555/tv/CCTV11酒店
954.21ms,Hells Kitchen,https://jmp2.uk/plu-6095ad97351eb0000754c1e6.m3u8
954.53ms,《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦醉荷塘》HD,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
954.60ms,Elektrika TV (1080p),https://rtmp.elektrika.cz/live/myStream.sdp/playlist.m3u8
954.91ms,DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
955.10ms,相亲之非诚勿扰-张小斐,https://vdse.bdstatic.com//52c603def74771dc95fd0c724e2bddbb.mp4
955.18ms,叹香菱,https://vd3.bdstatic.com/mda-kiggaeuiukugkqfk/v1-cae/1080p/mda-kiggaeuiukugkqfk.mp4?auth_key=1602768918-0-0-49a05ba76492bd09f119a0e66290481d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2076&split=1858326
956.18ms,于文文-体面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost
956.38ms,纬来电影,https://smt.iktv.ddns-ip.net/Smart.php?id=videolandmovie
956.60ms,精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
956.75ms,Hunedoara 1 (480p) [Not 24/7],https://netstreaming.eu/hd1.m3u8
956.85ms,AlföldTV,https://cloudfront41.lexanetwork.com:1344/relay01/livestream006.sdp/playlist.m3u8
957.29ms,2021伤感洗脑神曲HD,https://vdse.bdstatic.com//8ad29ca92a901b9992431cf0c5266101.mp4
958.36ms,Три Ангела (720p),https://hls.tv.3angels.ru/stream.m3u8
958.80ms,Суспільне Суми Ⓢ,http://cdnua05.hls.tv/630/hls/f62d71219200da4130d13b21d23fb23c/4798/stream.m3u8
958.91ms,Волга (HD),http://tele2dvrnat01-02.cdnvideo.ru/stream/NAT_Volga/hls/1920x1080@4504/playlist.m3u8
958.97ms,Radio Mir (720p),https://stream1.dc.beltelecom.by/radiomir/studio.stream/playlist.m3u8
959.41ms,Thrillers 365,https://jmp2.uk/plu-62fb6da41afad500077e9178.m3u8
959.51ms,2021五首女声伤感DJ情歌精品HD,https://vdse.bdstatic.com//c92e81328ef6d13ba7d44e6eb80f9f1e.mp4
959.57ms,Tele7ABC HD (720p),https://live.tele7abc.ro/hls/stream/index.m3u8
959.67ms,6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
959.73ms,The Pet Collective (720p),https://jmp2.uk/plu-5f515ebac01c0f00080e8439.m3u8
959.91ms,四川峨眉山远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
959.98ms,凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
960.65ms,С1 (Сургут) (1080p) [Not 24/7],https://sitv.ru/hls/stv.m3u8
960.66ms,集安综合 [Geo-blocked],https://stream2.jlntv.cn/ja/sd/live.m3u8
960.68ms,EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
960.74ms,Sienatv,https://router.xdevel.com/video0s976727-1441/stream/playlist.m3u8
960.79ms,同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0
960.80ms,跟着媳妇当保姆-冯巩朱军,http://uptt.gcwduoduo.com/v/181110/0650ed5311b8750b7aa48e8c2a441b7c.mp4
961.01ms,桂阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
961.04ms,Mh 1 News (360p),https://livestream.jswk.online/mhonenews/live/index.m3u8
961.84ms,电子琴20分钟音乐,https://vdse.bdstatic.com//aa18d91f14915e1e79eacb046ac7747e.mp4
961.92ms,TV Muslim Thailand,https://vdo.plathong.net/tvmuslim/tvmuslim/playlist.m3u8
962.01ms,Ficom Channel (720p),https://v3.siar.us/ficomchannel/live/playlist.m3u8
962.05ms,Canal 4 Jujuy,https://5cd577a3dd8ec.streamlock.net/CANAL4/smil:CANAL4.smil/playlist.m3u8
962.07ms,经典夜店,https://vd4.bdstatic.com/mda-mh49vt5iqp3e7x8k/720p/h264/1628146884962346682/mda-mh49vt5iqp3e7x8k.mp4
962.09ms,荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
962.09ms,西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
962.44ms,CCTV5,http://rihou.cc:555/tv/CCTV5酒店
962.75ms,Regio TV Bodensee (1080p),https://regiotv-b.iptv-playoutcenter.de/regiotv-b/regiotv-b.stream_1/playlist.m3u8
962.90ms,News18 Uttar Pradesh Uttarakhand (1080p),https://n18syndication.akamaized.net/bpk-tv/News18_UP_Uttarakhand_NW18_MOB/output01/master.m3u8
963.10ms,云南普洱景东县无量山羊山瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
963.23ms,CCTV4,http://rihou.cc:555/tv/CCTV4酒店
963.31ms,猛虎柔情,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd3be5a89c1542d3bb4db0953a1430c6/1200.m3u8
963.38ms,Clube do Terror,https://jmp2.uk/plu-64e501eec630a900088ed0f8.m3u8
963.44ms,DJ劲爆舞曲《在我心里有个你》《东南西北风》《一万个对不起》等HD,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
963.46ms,K2 (720p),https://cdn15.live-tv.cloud/ua_infinitas_tv/k2-abr/playlist.m3u8
963.49ms,耒阳电视,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
963.61ms,Pluto TV Verdenskrigene,https://jmp2.uk/plu-677d397b60fbeb00084b0bff.m3u8
963.66ms,Altas TV (1080p),https://edge1.socialsmart.tv/altastv/bant1/playlist.m3u8
963.79ms,冷漠-真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_22836669&response=res&format=mp4&type=convert_url
963.81ms,若红尘没了你,https://vd3.bdstatic.com/mda-nbh20vbpfa6ciu45/fhd/cae_h264_nowatermark_delogo/1645305626816631042/mda-nbh20vbpfa6ciu45.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0009206745&vid=9430940174453412364&auth_key=1646101809-0-0-51b53b06841bd17a97f4f84c09a4c72d&bcevod_channel=searchbox_feed
963.88ms,MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
963.93ms,迁西综合,https://jwcdnqx.hebyun.com.cn/live/qxzhpd/1500k/tzwj_video.m3u8
964.10ms,CCTV9,http://rihou.cc:555/tv/CCTV9酒店
964.86ms,Легендарный 24,https://sevas.1tvcrimea.ru/legendarniy24.m3u8
965.09ms,安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
965.52ms,EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
965.65ms,文化精品,https://live.264788.xyz/channel/yangshiwenhuajingpin?streamid=bc185d1ef1e528922e83efd845006277&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
965.91ms,魏新雨 Ⅰ 恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost%2F84badc350a20f1dfe035e91408acfe7e4b1e69fe262f4faaa5ca3af837e1592b
966.19ms,Euronews по-русски Ⓨ,https://www.youtube.com/euronewsru/live
966.58ms,Leipzig Fernsehen (1080p),https://leipzig.iptv-playoutcenter.de/leipzig/leipzigfernsehen.stream_1/playlist.m3u8
967.07ms,林翠萍經典情歌《相思豆》F,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
967.19ms,内蒙古乌审旗萨拉乌苏考古遗迹公园,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
967.29ms,贵州法制,http://123.207.224.130:123/guizhou/guizhou.php?id=gzfz
967.39ms,Zabb Channel (720p),https://vdo.plathong.net/flash7057/flash7057/playlist.m3u8
968.47ms,RCTV (720p) [Not 24/7],https://v10.siar.us/rctv/live/playlist.m3u8
968.88ms,2020国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4
968.94ms,好易购*,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
968.95ms,CCTV5+,http://rihou.cc:555/tv/CCTV5赛事
969.10ms,Fox Life HD (IT),https://t.freetv.fun/live/fox-life.php
969.19ms,ТНВ-Планета (Казань) (576p),https://planeta.mediacdn.ru/cdn/tnvplanet/playlist.m3u8
969.21ms,白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
969.39ms,《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
969.83ms,EBS 1 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
970.28ms,South Park: Kyle Collection,https://jmp2.uk/plu-65d88004ec9fda0008a5b8b3.m3u8
970.34ms,车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
970.46ms,CCTV14,http://rihou.cc:555/tv/CCTV14酒店
970.86ms,陈瑞-红尘永相伴,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_506435&response=res&format=mp4&type=convert_url
971.46ms,NOW 70s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW7
971.77ms,云朵、刀郎、孙露、张雨生等经典怀旧歌曲6首,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
972.21ms,凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
972.26ms,Sakti TV (720p),https://saktitv.siar.us/saktitv/live/playlist.m3u8
972.75ms,不再痴情-黄静美,https://vd2.bdstatic.com/mda-mguiyws4cia6d0rf/1080p/cae_h264/1627568961141809995/mda-mguiyws4cia6d0rf.mp4
972.84ms,热门港剧,http://www.goodiptv.club/douyu/5522351
972.86ms,Gugbang TV (1080p) [Not 24/7],http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
973.21ms,Andromeda,https://jmp2.uk/plu-6850335b5965a2fd49f7e36d.m3u8
973.83ms,湖南卫视咪咕,http://rihou.cc:555/tv/[mg]湖南卫视
973.89ms,相亲之非诚勿扰2-张小斐,https://vdse.bdstatic.com//5d88219fb2e3bc6df468f5f85df2b78b.mp4
974.94ms,Retake E-sport Live,https://jmp2.uk/plu-69a164f76c0414a7ec68de54.m3u8
975.45ms,CCTV-10,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8
975.72ms,长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
975.87ms,浙江舟山,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
975.92ms,Best of Bobby Flay by Food Network (720p),https://jmp2.uk/plu-68bb167e00a2f063fdf7ee8f.m3u8
976.08ms,冷漠-时光海湾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
976.47ms,NH Nieuws,https://rrr.sz.xlcdn.com/?account=nhnieuws&file=live&type=live&service=wowza&protocol=https&output=playlist.m3u8
976.49ms,歌团★047,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181363115.mp4
976.64ms,HK港鬼片(🚀),http://epg.112114.eu.org/douyu/8009547
976.73ms,MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
977.06ms,降央卓玛,https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
977.27ms,广安武胜综合,http://wspull.wsxrmt.com.cn/live/fb899c55019310000893a7cd00000000.flv?wsSecret=312eb7e98d0f3649eca9b034d3cfa858&wsTime=2019657600
977.38ms,古丈1,https://liveplay-srs.voc.com.cn/hls/tv/144_4efb38.m3u8
977.72ms,毛不易 Ⅰ 给你给我,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
978.07ms,凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
978.30ms,10首车载,https://vd3.bdstatic.com/mda-nb6afsyti2t91p54/sc/cae_h264_delogo/1644221195521496576/mda-nb6afsyti2t91p54.mp4
978.80ms,凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
978.84ms,Radio Norba Tv,https://router.xdevel.com/video0s975885-462/stream/playlist_dvr.m3u8
978.87ms,林翠萍经典老歌《相会在梦里》,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
978.90ms,桂东融媒,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
978.93ms,franceinfo: Ⓨ,https://www.youtube.com/c/franceinfo/live
978.95ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-2.ctv
979.14ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
979.19ms,青海|西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
979.30ms,冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
979.47ms,TA3,https://sktv.mxnticek.eu/new/stream.php?ch=TA3
979.64ms,Fluss-Monster,https://jmp2.uk/plu-62a0b2aff4cf470007e47e29.m3u8
979.70ms,拉兹之歌,https://vd3.bdstatic.com/mda-kgabkqr5n0anssjq/v1-cae/mda-kgabkqr5n0anssjq.mp4?auth_key=1602772672-0-0-d5c41094c2d4baed4e5018edbc4fe4ec&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=665&split=689030
979.84ms,陈瑞-爱的痕迹,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218815&response=res&format=mp4&type=convert_url
980.02ms,冷漠-谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
980.40ms,许艺娜 Ⅰ 如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F105e954b546582862111230676e2cdc84b0144bf00447793daa377381b7ddb0f
980.45ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
980.70ms,窒息妹追星 现场昏厥六次 一夜成名 这首歌曲也迅速火遍全球,https://vd4.bdstatic.com/mda-pbqt35dsbhr7y2bg/1080p/cae_h264/1677383326358980285/mda-pbqt35dsbhr7y2bg.mp4
980.81ms,中视新闻Hktv,http://rihou.cc:555/tv/[Hk]中视新闻
981.66ms,Gyandarshan (720p),https://cdn-6.pishow.tv/live/14/master.m3u8
981.71ms,韩国女团29,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175225325.mp4
982.12ms,甘孜综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
982.13ms,CCTV10,http://rihou.cc:555/tv/CCTV10酒店
982.48ms,15+ Music (1080p),https://live.15plusmg.ru/memfs/ce3366b1-bf25-4e24-96bb-1adf0d44bd3d.m3u8
982.56ms,非诚勿扰-许君聪,https://vdse.bdstatic.com//779eec16c16e056ff59a696f4672196f.mp4
982.71ms,Nothing's gonna change my love for you,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f680000btisjnvh3f2dgbhasf6g&ratio=720p&line=0
982.96ms,于文文 Ⅰ 體面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost%2F1a9107b1210343ed30aa27779a042aab3d016777226b471ee5f38c8fc1e23cf1
983.26ms,冷漠-你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
983.46ms,CCTV12,http://rihou.cc:555/tv/CCTV12酒店
983.70ms,陈瑞-爱得真伤的深,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218839&response=res&format=mp4&type=convert_url
984.37ms,Смотрим Честный Детектив (1080p),https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-01.smil/playlist.m3u8
984.39ms,凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
985.04ms,Life TV (720p),https://lifetv.livebox.co.in/lifetvhls/lifetv.m3u8
985.18ms,冷漠-不要再说你还爱我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_911272&response=res&format=mp4&type=convert_url
